chr1	670806	13189569	+	1
chr1	13495558	81252266	+	2
chr1	81252266	82023150	+	3
chr1	82023150	84477114	+	4
chr1	84477114	85235054	+	5
chr1	85235054	110211741	+	6
chr1	110211741	143666072	+	7
chr1	145289067	145813823	+	8
chr1	146604978	147389637	+	9
chr1	148795005	162792886	+	10
chr1	162792886	163372964	+	11
chr1	163372964	178890895	+	12
chr1	178890895	200375004	+	13
chr1	200375004	201626551	+	14
chr1	201626551	228734851	+	15
chr1	228734851	249237548	+	16
chr10	70926	39059635	+	188
chr10	42669500	46308329	+	189
chr10	46922782	48121722	+	190
chr10	48263365	48869154	+	191
chr10	49302014	51128066	+	192
chr10	51279762	51898855	+	193
chr10	52415316	75426529	+	194
chr10	75489814	81260743	+	195
chr10	82018439	88989501	+	196
chr10	89132947	90538595	+	197
chr10	90538595	120611201	+	198
chr10	120656289	132590785	+	199
chr10	132674366	135489936	+	200
chr11	102548	2062712	+	201
chr11	2062712	3508850	+	202
chr11	3508850	5893593	+	203
chr11	5893593	8493257	+	204
chr11	8493257	9892822	+	205
chr11	9892822	19040254	+	206
chr11	19040254	40494753	+	207
chr11	40520867	48497809	+	208
chr11	54920416	57231666	+	209
chr11	57231666	58190518	+	210
chr11	58302233	58810465	+	211
chr11	58897923	59938266	+	212
chr11	60109775	67486520	+	213
chr11	67761994	71303597	+	214
chr11	71620227	82125415	+	215
chr11	82195927	83141598	+	216
chr11	83227568	86256035	+	217
chr11	86256035	92143109	+	218
chr11	92143109	98062016	+	219
chr11	98062016	98634236	+	220
chr11	98634236	102286934	+	221
chr11	102360661	134945234	+	222
chr12	148390	21049322	+	223
chr12	21049322	22246235	+	224
chr12	22248480	34321371	+	225
chr12	38611508	39572812	+	226
chr12	39572812	55613101	+	227
chr12	55722433	64324258	+	228
chr12	64326299	68381503	+	229
chr12	68381503	87025902	+	230
chr12	87025902	108413551	+	231
chr12	108413551	109194434	+	232
chr12	109194434	133818200	+	233
chr13	19167973	21795874	+	234
chr13	21795874	31198493	+	235
chr13	31256908	39530733	+	236
chr13	39530733	41220349	+	237
chr13	41220349	43116930	+	238
chr13	43116930	44767561	+	239
chr13	44768444	45570202	+	240
chr13	46015924	46546694	+	241
chr13	46546694	82443248	+	242
chr13	82488865	86241069	+	243
chr13	86348912	115109878	+	244
chr14	19828362	25212550	+	245
chr14	25273909	27896042	+	246
chr14	27896042	28720192	+	247
chr14	28720192	30818415	+	248
chr14	30818415	31322680	+	249
chr14	31322680	41147500	+	250
chr14	41166280	41862625	+	251
chr14	41862625	43001829	+	252
chr14	43316647	44004282	+	253
chr14	44004282	49800780	+	254
chr14	49864205	53064571	+	255
chr14	53064571	107288670	+	256
chr15	22030850	23216131	+	257
chr15	23665862	24357710	+	258
chr15	24396023	28641090	+	259
chr15	28957461	30702306	+	260
chr15	31135897	31750450	+	261
chr15	31750450	63123496	+	262
chr15	63123496	73816490	+	263
chr15	73816490	74344653	+	264
chr15	74344653	82736283	+	265
chr15	83100007	84730008	+	266
chr15	85192516	85713244	+	267
chr15	85713244	102520879	+	268
chr16	80227	13471142	+	269
chr16	13471142	14061308	+	270
chr16	14061308	14797831	+	271
chr16	15399877	16411727	+	272
chr16	16665161	18430449	+	273
chr16	18607613	21854759	+	274
chr16	21859947	22439495	+	275
chr16	22540750	28639985	+	276
chr16	29581854	30288926	+	277
chr16	30288926	32096465	+	278
chr16	40625729	70217881	+	279
chr16	70459757	74361868	+	280
chr16	74854272	90294753	+	281
chr17	0	886732	+	282
chr17	886732	7930994	+	283
chr17	7930994	15667658	+	284
chr17	15696402	16566751	+	285
chr17	16566751	20466686	+	286
chr17	20472477	22209827	+	287
chr17	25267729	34656634	+	288
chr17	34656634	36286502	+	289
chr17	36742959	37685696	+	290
chr17	37685696	42534595	+	291
chr17	42562108	43559778	+	292
chr17	43705165	44294405	+	293
chr17	45671436	46606837	+	294
chr17	46606837	47278685	+	295
chr17	47620503	57873050	+	296
chr17	58218149	59747663	+	297
chr17	59747663	60308103	+	298
chr17	60360508	81179191	+	299
chr18	112546	1812966	+	300
chr18	1812966	10595961	+	301
chr18	10595961	12049793	+	302
chr18	12049793	14646789	+	303
chr18	18520339	44639156	+	304
chr18	44639156	63019628	+	305
chr18	63499399	68552932	+	306
chr18	68552932	69334101	+	307
chr18	69334101	78015594	+	308
chr19	90443	7740735	+	315
chr19	7740735	19978307	+	316
chr19	20227787	20735026	+	317
chr19	20872733	24388899	+	318
chr19	28229419	50206395	+	319
chr19	50254660	59097673	+	320
chr2	11391	3511926	+	17
chr2	3511926	4077081	+	18
chr2	4077081	4785414	+	19
chr2	5408423	8780061	+	20
chr2	8839500	13306566	+	21
chr2	13337561	20284565	+	22
chr2	20356647	39288396	+	23
chr2	39288396	50913368	+	24
chr2	50913368	87096231	+	25
chr2	88279407	89756161	+	26
chr2	95326171	96135341	+	27
chr2	96682792	97481493	+	28
chr2	98032429	102097024	+	29
chr2	102249483	108430346	+	30
chr2	108482990	111033766	+	31
chr2	111339944	114328862	+	32
chr2	114393896	121538431	+	33
chr2	121681799	131209940	+	34
chr2	131209940	132977640	+	35
chr2	133492141	134383469	+	36
chr2	134383469	138508916	+	37
chr2	138508916	188496725	+	38
chr2	188561432	209655037	+	39
chr2	209757959	243085392	+	40
chr20	60000	1418852	+	309
chr20	1418852	5521071	+	310
chr20	5521071	23672224	+	311
chr20	23734135	25769802	+	312
chr20	29831435	49429597	+	313
chr20	49473216	62947801	+	314
chr21	14919809	20527620	+	328
chr21	20611330	48116703	+	329
chr22	16478379	18680174	+	321
chr22	18740916	21488373	+	322
chr22	21846046	23676654	+	323
chr22	24614656	25226530	+	324
chr22	25226530	25777741	+	325
chr22	25828824	48715249	+	326
chr22	48745717	51224913	+	327
chr3	60000	12593623	+	41
chr3	12593623	14088772	+	42
chr3	14088772	15176020	+	43
chr3	15176020	36653163	+	44
chr3	36653163	52524466	+	45
