chr1	87771	643177	+	1
chr1	670806	110211739	+	2
chr1	110211744	121207270	+	3
chr1	144916462	145813823	+	4
chr1	146018927	146604978	+	5
chr1	146604978	147389637	+	6
chr1	147993334	148526399	+	7
chr1	148795005	248804627	+	8
chr10	70926	39059635	+	65
chr10	42669500	48121722	+	66
chr10	49302014	51898855	+	67
chr10	51915702	135479907	+	68
chr11	102548	51427586	+	69
chr11	54920416	57231422	+	70
chr11	57231856	58190390	+	71
chr11	58190646	58810262	+	72
chr11	58810668	134943362	+	73
chr12	148390	21049322	+	74
chr12	21049322	22246235	+	75
chr12	22248480	34321371	+	76
chr12	38623211	64324258	+	77
chr12	64326299	68381503	+	78
chr12	68381503	133803813	+	79
chr13	19167973	39530733	+	80
chr13	39530733	41220217	+	81
chr13	41220481	43116693	+	82
chr13	43117167	44767543	+	83
chr13	44768444	45569741	+	84
chr13	46015937	46546521	+	85
chr13	46546867	114982063	+	86
chr14	19729595	107288670	+	87
chr15	20071280	21387460	+	88
chr15	22674241	23216131	+	89
chr15	23248798	28955511	+	90
chr15	28957461	30702306	+	91
chr15	31137104	31745769	+	92
chr15	31755131	102520879	+	93
chr16	80227	18430449	+	94
chr16	18568851	21854759	+	95
chr16	21859947	22534426	+	96
chr16	22540750	29433211	+	97
chr16	29490760	32096465	+	98
chr16	32158722	33844308	+	99
chr16	34444272	90287998	+	100
chr17	0	7930994	+	101
chr17	7930994	22028895	+	102
chr17	25267729	36350424	+	103
chr17	36470869	43559778	+	104
chr17	43705165	44294405	+	105
chr17	45671436	47620503	+	106
chr17	47620503	81062279	+	107
chr18	112546	15366896	+	108
chr18	18520339	78015594	+	109
chr19	176144	24373747	+	112
chr19	28229419	59089043	+	113
chr2	11391	5018788	+	9
chr2	5163241	87152374	+	10
chr2	87352897	87997507	+	11
chr2	88002853	90289090	+	12
chr2	95326171	114328434	+	13
chr2	114384534	132977640	+	14
chr2	133006529	243085392	+	15
chr20	73810	25823007	+	110
chr20	29831435	62947801	+	111
chr21	14919809	48094652	+	116
chr22	16055290	18680174	+	114
chr22	18740916	51224913	+	115
chr3	64229	90313159	+	16
chr3	93518359	197962223	+	17
chr4	19026	44811629	+	18
chr4	44811675	49093251	+	19
chr4	52683400	65305260	+	20
chr4	65310250	69681725	+	21
chr4	69681725	70361591	+	22
chr4	70361591	73038344	+	23
chr4	73042790	85958258	+	24
chr4	85963012	191007041	+	25
chr5	67711	18553313	+	26
chr5	18553320	21271384	+	27
chr5	21558934	45910686	+	28
chr5	49549920	68890146	+	29
chr5	69425438	69948019	+	30
chr5	70653964	95921419	+	31
chr5	95921435	180838623	+	32
chr6	108073	57453454	+	33
chr6	57453454	58087659	+	34
chr6	58139547	58734365	+	35
chr6	62235988	63491619	+	36
chr6	63493635	64259885	+	37
chr6	64259887	95680543	+	38
chr6	95830543	170924261	+	39
chr7	1730704	39657551	+	40
chr7	39657551	43783152	+	41
chr7	44015884	53252315	+	42
chr7	53256634	53929918	+	43
chr7	53937424	56437526	+	44
chr7	56888231	57581022	+	45
chr7	61659389	62985366	+	46
chr7	63222096	71179179	+	47
chr7	71179179	72006325	+	48
chr7	72006325	72522682	+	49
chr7	72716997	74286040	+	50
chr7	74996359	102377682	+	51
chr7	102381752	159126082	+	52
chr8	13908	8096954	+	55
chr8	8096954	11801909	+	56
chr8	11801909	12383453	+	57
chr8	12515565	43542688	+	58
chr8	46938345	146302299	+	59
chr9	64049	41302236	+	60
chr9	41525908	43581205	+	61
chr9	43705295	45550636	+	62
chr9	65643443	67736868	+	63
chr9	67926890	141122030	+	64
chrX	146367	58482366	+	53
chrX	62073665	155235957	+	54
