chr1	670806	1900227	+	1
chr1	2406035	3068684	+	2
chr1	3068684	4501372	+	3
chr1	4501372	10158059	+	4
chr1	10158059	10458634	+	5
chr1	10458634	11497720	+	6
chr1	11497720	12094108	+	7
chr1	12094108	12692149	+	8
chr1	13495558	15941753	+	9
chr1	15941753	16292518	+	10
chr1	16372405	20295468	+	11
chr1	20295468	22410074	+	12
chr1	22410074	24003958	+	13
chr1	24003958	28437783	+	14
chr1	28437783	28982847	+	15
chr1	28982847	30040752	+	16
chr1	30040752	33381843	+	17
chr1	33381843	33915430	+	18
chr1	33977990	35226628	+	19
chr1	35226628	38241029	+	20
chr1	38241029	38774853	+	21
chr1	39008079	40578836	+	22
chr1	40578836	41044474	+	23
chr1	41044474	41886827	+	24
chr1	42096976	42736554	+	25
chr1	42736554	43568717	+	26
chr1	43593233	44189415	+	27
chr1	44189415	44634692	+	28
chr1	44634692	45691393	+	29
chr1	45691393	46513669	+	30
chr1	46513669	46968446	+	31
chr1	46968446	47393114	+	32
chr1	47528248	48560880	+	33
chr1	48607584	50377014	+	34
chr1	50377014	52553472	+	35
chr1	52553472	53291176	+	36
chr1	53397546	53748688	+	37
chr1	53748688	55789790	+	38
chr1	55789790	56611982	+	39
chr1	56611982	59066558	+	40
chr1	59066558	60376159	+	41
chr1	60439388	65751543	+	42
chr1	65751543	66136727	+	43
chr1	66136727	66920258	+	44
chr1	66920258	67396797	+	45
chr1	67617029	67931636	+	46
chr1	67931636	68452957	+	47
chr1	68452957	68939600	+	48
chr1	68939600	69316378	+	49
chr1	69316378	70851908	+	50
chr1	71284985	71796074	+	51
chr1	71796074	72983127	+	52
chr1	72983127	76297463	+	53
chr1	76622543	81252266	+	54
chr1	81252266	82023150	+	55
chr1	82209135	82631538	+	56
chr1	82635494	83161247	+	57
chr1	83161247	84477114	+	58
chr1	84477114	85235054	+	59
chr1	85235054	85576699	+	60
chr1	85576699	86995104	+	61
chr1	87139328	89477322	+	62
chr1	89850796	91445983	+	63
chr1	91445983	92580166	+	64
chr1	92585671	93867726	+	65
chr1	94154439	94814717	+	66
chr1	94814717	95494156	+	67
