chr1	670806	1900227	+	1
chr1	2406035	3068684	+	2
chr1	3068684	10453693	+	3
chr1	10453693	12094108	+	4
chr1	12094108	12692149	+	5
chr1	13495558	16292518	+	6
chr1	16372405	20295468	+	7
chr1	20295468	28982847	+	8
chr1	28982847	33381843	+	9
chr1	33381843	33915430	+	10
chr1	33977990	38241029	+	11
chr1	38241029	40578836	+	12
chr1	41044474	41886827	+	13
chr1	41886827	42736554	+	14
chr1	42736554	43567784	+	15
chr1	43593233	44189415	+	16
chr1	44634692	45691393	+	17
chr1	45691393	46513669	+	18
chr1	46513669	47393114	+	19
chr1	47528248	48560880	+	20
chr1	48607584	50377014	+	21
chr1	50377014	52553472	+	22
chr1	52553472	53291176	+	23
chr1	53568198	56611982	+	24
chr1	56611982	59066558	+	25
chr1	59066558	60376159	+	26
chr1	60439388	66136727	+	27
chr1	66136727	67617029	+	28
chr1	67931636	68452957	+	29
chr1	68452957	71036515	+	30
chr1	71219997	72983127	+	31
chr1	72983127	76368659	+	32
chr1	76368659	81252266	+	33
chr1	81252266	82023150	+	34
chr1	82023150	82635494	+	35
chr1	82635494	83161247	+	36
chr1	83161247	84477114	+	37
chr1	84477114	85235054	+	38
chr1	85576699	86995104	+	39
chr1	86995104	89477322	+	40
chr1	89850796	91445983	+	41
chr1	91445983	92580166	+	42
chr1	92585671	93867726	+	43
chr1	94154439	94814717	+	44
chr1	94814717	100263724	+	45
chr1	100263724	100996793	+	46
chr1	100996793	104141129	+	47
chr1	104141129	104800886	+	48
chr1	104800886	105814529	+	49
chr1	105814529	109009736	+	50
chr1	109009736	110211741	+	51
chr1	110211741	111936289	+	52
chr1	112008721	114234772	+	53
chr1	114234772	117596863	+	54
chr1	117596863	119938684	+	55
chr1	146604978	147389637	+	56
chr1	148795005	150756365	+	57
chr1	150756365	151895925	+	58
chr1	152590303	153252535	+	59
chr1	153430059	157307556	+	60
chr1	157307556	157931295	+	61
chr1	158335821	160850574	+	62
chr1	161152275	162020485	+	63
chr1	162792886	163372964	+	64
chr1	163423961	164969008	+	65
chr1	164969008	166752838	+	66
chr1	166752838	168285700	+	67
