chr1	670806	1900227	+	1
chr1	1900227	3068684	+	2
chr1	3068684	10158059	+	3
chr1	10158059	10458634	+	4
chr1	10458634	12094108	+	5
chr1	12094108	12692149	+	6
chr1	13495558	15941753	+	7
chr1	15941753	20295468	+	8
chr1	20295468	28982847	+	9
chr1	28982847	38241029	+	10
chr1	38241029	38774853	+	11
chr1	38774853	40578836	+	12
chr1	40578836	41044474	+	13
chr1	41044474	42736554	+	14
chr1	42736554	43568717	+	15
chr1	43568717	44189415	+	16
chr1	44189415	44634692	+	17
chr1	44634692	45691393	+	18
chr1	45691393	46513669	+	19
chr1	46513669	47393114	+	20
chr1	47462039	48607584	+	21
chr1	48607584	50377014	+	22
chr1	50377014	52553472	+	23
chr1	52553472	53297448	+	24
chr1	53397546	53748688	+	25
chr1	53748688	59066558	+	26
chr1	59066558	60376159	+	27
chr1	60376159	66136727	+	28
chr1	66136727	67617029	+	29
chr1	67617029	68452957	+	30
chr1	68452957	68939600	+	31
chr1	68939600	69316378	+	32
chr1	69316378	70851908	+	33
chr1	70851908	71225055	+	34
chr1	71284985	71796074	+	35
chr1	71796074	76297463	+	36
chr1	76622543	81252266	+	37
chr1	81252266	82023150	+	38
chr1	82209135	82631538	+	39
chr1	82635494	83161247	+	40
chr1	83161247	84477114	+	41
chr1	84477114	85235054	+	42
chr1	85235054	89477322	+	43
chr1	89477322	89850796	+	44
chr1	89850796	92580166	+	45
chr1	92585671	93867726	+	46
chr1	94154439	99349131	+	47
chr1	99349131	99815038	+	48
chr1	99815038	100263724	+	49
chr1	100263724	100996793	+	50
chr1	100996793	104141129	+	51
chr1	104141129	104800886	+	52
chr1	104800886	105814529	+	53
chr1	105814529	108380166	+	54
chr1	108380166	108757623	+	55
chr1	108757623	110211741	+	56
chr1	110211741	111582680	+	57
chr1	111795084	120216329	+	58
chr1	120216329	120697146	+	59
chr1	144916462	145289067	+	60
chr1	145375671	145813823	+	61
chr1	146604978	147389637	+	62
chr1	149692626	150756365	+	63
chr1	150756365	151895925	+	64
chr1	152057100	152553746	+	65
chr1	152590303	153099472	+	66
chr1	153430059	157307556	+	67
chr1	157307556	158280873	+	68
chr1	158335821	158946723	+	69
chr1	158946723	162367917	+	70
chr1	162373573	162792886	+	71
chr1	162792886	163372964	+	72
chr1	163423961	169707407	+	73
chr1	169707407	170321328	+	74
chr1	170591180	170973262	+	75
chr1	170973262	171451070	+	76
chr1	171451070	176592230	+	77
chr1	176592230	176955399	+	78
chr1	176955399	178890895	+	79
chr1	179074660	180865900	+	80
chr1	180865900	181348278	+	81
chr1	181348278	181819843	+	82
chr1	181819843	184952801	+	83
chr1	184952801	190826971	+	84
chr1	190826971	196816676	+	85
chr1	197044861	200375004	+	86
chr1	200375004	201626551	+	87
chr1	201626551	203644250	+	88
chr1	203644250	204224672	+	89
chr1	204224672	206231262	+	90
chr1	206482221	207555027	+	91
chr1	207555027	209857826	+	92
chr1	210029204	211628256	+	93
chr1	211628256	213988843	+	94
chr1	213988843	214735088	+	95
chr1	214735088	219120131	+	96
chr1	219120131	221386587	+	97
chr1	221386587	221967285	+	98
chr1	221967285	222440505	+	99
chr1	222440505	222946401	+	100
chr1	222946401	224423830	+	101
chr1	224423830	224784914	+	102
chr1	225037174	225364934	+	103
chr1	225364934	225988703	+	104
chr1	226086303	227060319	+	105
chr1	227076848	227676265	+	106
chr1	227676265	228734851	+	107
chr1	228734851	229704765	+	108
chr1	229704765	230469390	+	109
chr1	230469390	234626560	+	110
chr1	234626560	235260458	+	111
chr1	235327203	235679772	+	112
chr1	235679772	236358086	+	113
chr1	236358086	236663790	+	114
chr1	236663790	240168897	+	115
chr1	240168897	241618378	+	116
chr1	241618378	242106921	+	117
chr1	242106921	245264542	+	118
chr1	245264542	245880062	+	119
chr1	245880062	247221457	+	120
chr1	247221457	249237548	+	121
chr10	70926	890291	+	1010
chr10	1072640	2681244	+	1011
chr10	2681244	3245647	+	1012
chr10	3245647	4947844	+	1013
chr10	4947844	5272312	+	1014
chr10	5272312	5890536	+	1015
chr10	5890536	11958025	+	1016
chr10	12139101	12454258	+	1017
chr10	12454258	13348567	+	1018
chr10	13348567	14835985	+	1019
chr10	15059506	15461675	+	1020
chr10	15461675	18953285	+	1021
chr10	18953285	23427998	+	1022
chr10	23427998	24858416	+	1023
chr10	24858416	26778824	+	1024
chr10	27263556	27595042	+	1025
chr10	27595042	28556713	+	1026
chr10	28556713	28930313	+	1027
chr10	28930313	29711109	+	1028
chr10	30043940	30463713	+	1029
chr10	30926776	32721596	+	1030
chr10	32921821	35446036	+	1031
chr10	35520105	37833301	+	1032
chr10	42669500	45635329	+	1033
chr10	45635329	46308329	+	1034
chr10	46922782	48121722	+	1035
chr10	48507759	48869154	+	1036
chr10	49294174	50870070	+	1037
chr10	52017187	52415316	+	1038
chr10	52415316	54170875	+	1039
chr10	54172297	54952371	+	1040
chr10	54952371	56035094	+	1041
chr10	56035094	57831611	+	1042
chr10	57831611	61786702	+	1043
chr10	61786702	62374335	+	1044
chr10	62374335	66971871	+	1045
chr10	66971871	67644114	+	1046
chr10	67644114	67996333	+	1047
chr10	68040148	70470614	+	1048
chr10	70470614	74863723	+	1049
chr10	74863723	75426529	+	1050
chr10	75546073	79746123	+	1051
chr10	79746123	81260743	+	1052
chr10	82018439	83069106	+	1053
chr10	83069106	87151887	+	1054
chr10	87151887	88989501	+	1055
chr10	89132947	90376549	+	1056
chr10	90538595	91593554	+	1057
chr10	91593554	93491272	+	1058
chr10	93491272	94583787	+	1059
chr10	94583787	95215909	+	1060
chr10	95215909	96405624	+	1061
chr10	96405624	96773686	+	1062
chr10	96869346	102067382	+	1063
chr10	102067382	109694514	+	1064
chr10	109694514	117622597	+	1065
chr10	117622597	120611201	+	1066
chr10	120656289	121222048	+	1067
chr10	121222048	122027281	+	1068
chr10	122027281	122954044	+	1069
chr10	122954044	132590785	+	1070
chr10	132674366	135489936	+	1071
chr11	102548	1140756	+	1072
chr11	1140756	1631322	+	1073
chr11	1703789	2062712	+	1074
chr11	2062712	3096174	+	1075
chr11	3582712	5139372	+	1076
chr11	5139372	5735230	+	1077
chr11	5893593	6765380	+	1078
chr11	6765380	7744595	+	1079
chr11	7931540	8493257	+	1080
chr11	8493257	9299997	+	1081
chr11	9299997	9892822	+	1082
chr11	9892822	14401924	+	1083
chr11	14401924	15989637	+	1084
chr11	15989637	17381749	+	1085
chr11	17381749	18213523	+	1086
chr11	18213523	18826242	+	1087
chr11	19303447	19734317	+	1088
chr11	19734317	20078419	+	1089
chr11	20078419	21680448	+	1090
chr11	21680448	23052077	+	1091
chr11	23243087	24517665	+	1092
chr11	24517665	25305114	+	1093
chr11	25305114	25773796	+	1094
chr11	25773796	29595887	+	1095
chr11	29595887	31193363	+	1096
chr11	31193363	32818604	+	1097
chr11	32818604	39476965	+	1098
chr11	39476965	40494753	+	1099
chr11	40520867	41150195	+	1100
chr11	41150195	48497809	+	1101
chr11	56071023	56600181	+	1102
chr11	56600181	57231666	+	1103
chr11	57231666	57712001	+	1104
chr11	57712001	58188947	+	1105
chr11	58448566	58810465	+	1106
chr11	58897923	59233903	+	1107
chr11	59294647	59675223	+	1108
chr11	60109775	60966588	+	1109
chr11	60993569	62012810	+	1110
chr11	62012810	62936718	+	1111
chr11	63305014	66090248	+	1112
chr11	66160715	66502935	+	1113
chr11	66502935	67447921	+	1114
chr11	67761994	68728418	+	1115
chr11	68728418	70102369	+	1116
chr11	70102369	71225607	+	1117
chr11	71619770	75422707	+	1118
chr11	75422707	76538590	+	1119
chr11	76538590	77256390	+	1120
chr11	77256390	79334315	+	1121
chr11	79334315	79743378	+	1122
chr11	79743378	81404553	+	1123
chr11	81404553	82125415	+	1124
chr11	82195927	83141598	+	1125
chr11	83227568	84010994	+	1126
chr11	84010994	84983676	+	1127
chr11	84983676	85383024	+	1128
chr11	85383024	86256035	+	1129
chr11	86256035	86675916	+	1130
chr11	86675916	89597025	+	1131
chr11	89759685	91349660	+	1132
chr11	91349660	92143109	+	1133
chr11	92143109	94770009	+	1134
chr11	94770009	97311196	+	1135
chr11	97311196	98062016	+	1136
chr11	98062016	98634236	+	1137
chr11	98634236	99146288	+	1138
chr11	99148119	102202936	+	1139
chr11	102360661	102688052	+	1140
