chr1	670806	1900227	+	1
chr1	2406035	3068684	+	2
chr1	3068684	10158059	+	3
chr1	10158059	10458634	+	4
chr1	10458634	12094108	+	5
chr1	12094108	12692149	+	6
chr1	13495558	15941753	+	7
chr1	15941753	16292518	+	8
chr1	16372405	20295468	+	9
chr1	20295468	24003958	+	10
chr1	24003958	28437783	+	11
chr1	28437783	28982847	+	12
chr1	28982847	33381843	+	13
chr1	33381843	33915430	+	14
chr1	33977990	35226628	+	15
chr1	35226628	38241029	+	16
chr1	38241029	38774853	+	17
chr1	39008079	40578836	+	18
chr1	40578836	41044474	+	19
chr1	41044474	41886827	+	20
chr1	42096976	42736554	+	21
chr1	42736554	43568717	+	22
chr1	43593233	44189415	+	23
chr1	44189415	44634692	+	24
chr1	44634692	45691393	+	25
chr1	45691393	46513669	+	26
chr1	46513669	47393114	+	27
chr1	47528248	48560880	+	28
chr1	48607584	50377014	+	29
chr1	50377014	52553472	+	30
chr1	52553472	53291176	+	31
chr1	53397546	53748688	+	32
chr1	53748688	56611982	+	33
chr1	56611982	59066558	+	34
chr1	59066558	60376159	+	35
chr1	60439388	65751543	+	36
chr1	65751543	66136727	+	37
chr1	66136727	66920258	+	38
chr1	66920258	67396797	+	39
chr1	67617029	67931636	+	40
chr1	67931636	68452957	+	41
chr1	68452957	68939600	+	42
chr1	68939600	69316378	+	43
chr1	69316378	70851908	+	44
chr1	71284985	71796074	+	45
chr1	71796074	72983127	+	46
chr1	72983127	76297463	+	47
chr1	76622543	81252266	+	48
chr1	81252266	82023150	+	49
chr1	82209135	82631538	+	50
chr1	82635494	83161247	+	51
chr1	83161247	84477114	+	52
chr1	84477114	85235054	+	53
chr1	85235054	85576699	+	54
chr1	85576699	86995104	+	55
chr1	86995104	89477322	+	56
chr1	89850796	91445983	+	57
chr1	91445983	92580166	+	58
chr1	92585671	93867726	+	59
chr1	94154439	94814717	+	60
chr1	94814717	99349131	+	61
chr1	99349131	99815038	+	62
chr1	99815038	100263724	+	63
chr1	100263724	100996793	+	64
chr1	100996793	102297621	+	65
chr1	102297621	104141129	+	66
chr1	104141129	104800886	+	67
