0	1	1.000000e+00
0	-9	9.999782e-01
0	10	9.999545e-01
0	19	1.103316e-01
0	-25	4.608195e-07
0	26	5.935701e-08
0	-27	1.377335e-01
0	-30	9.999687e-01
0	31	4.012272e-07
0	32	5.336060e-08
0	-41	1.000000e+00
0	42	9.998210e-01
0	-60	1.000000e+00
0	61	9.999750e-01
0	-74	9.999740e-01
0	75	9.999816e-01
0	-84	9.999778e-01
0	85	9.998297e-01
0	-115	9.999534e-01
0	116	9.999973e-01
0	-119	1.000000e+00
0	120	9.999531e-01
0	-133	9.999680e-01
0	134	4.012274e-07
0	-138	1.869974e-01
0	-144	9.999031e-01
0	145	9.999541e-01
0	-161	9.999697e-01
0	162	9.999643e-01
0	-181	9.999170e-01
0	182	9.999682e-01
0	-190	9.999717e-01
0	191	9.998989e-01
0	-208	9.999671e-01
0	209	9.999648e-01
0	-219	1.000000e+00
0	220	9.999976e-01
0	-228	9.997040e-01
0	229	9.999598e-01
0	-244	9.999683e-01
0	245	9.999167e-01
0	-268	9.999170e-01
0	269	2.483290e-14
0	-270	9.989396e-01
0	-271	9.999677e-01
0	272	4.012274e-07
0	273	5.336056e-08
0	-277	9.999159e-01
0	278	9.999740e-01
0	-288	9.999677e-01
0	289	9.999806e-01
0	-299	9.999739e-01
0	300	9.997043e-01
0	-301	9.999995e-01
1	2	9.998078e-01
1	-228	4.056184e-09
1	-279	3.362184e-12
-2	42	5.323405e-09
-2	-147	1.154278e-12
-2	-279	1.491737e-10
-2	-288	1.218278e-11
2	3	1.000000e+00
3	4	9.999997e-01
3	-7	3.102818e-10
-4	8	1.776662e-10
4	-5	9.987332e-01
4	5	3.396437e-04
4	7	1.612165e-14
5	6	7.500434e-06
5	7	1.616485e-14
-5	6	2.532680e-05
-5	-6	4.595972e-06
-5	7	2.582097e-07
-5	-7	9.977207e-04
-6	7	1.349907e-07
-6	8	2.404404e-01
6	7	9.997433e-01
6	-7	1.150415e-07
7	8	7.499722e-01
-7	226	1.012725e-12
-8	-226	7.223023e-12
8	9	1.000000e+00
-9	16	1.535022e-21
9	77	7.038455e-18
9	-210	4.191693e-16
-10	81	1.928877e-16
-10	120	3.787405e-10
10	11	9.999997e-01
10	12	5.575356e-14
11	12	9.997785e-01
11	13	4.891219e-08
-11	-12	5.575356e-14
12	13	9.997785e-01
13	14	1.000000e+00
14	15	1.000000e+00
15	16	1.000000e+00
16	17	1.000000e+00
16	-76	1.535022e-21
-17	42	5.090585e-18
17	-18	8.300973e-10
17	18	1.883379e-03
17	19	2.284672e-05
17	-25	9.963134e-01
17	272	6.896867e-14
-18	23	6.054680e-15
-18	-25	6.117501e-10
18	19	5.370261e-01
18	-25	1.028715e-08
-19	25	5.627818e-13
19	20	1.000000e+00
20	21	5.297578e-04
20	22	9.987334e-01
-21	-25	3.627273e-05
21	22	6.334252e-04
-22	222	6.170156e-18
22	23	1.000000e+00
23	24	1.000000e+00
24	25	1.000000e+00
24	-208	5.838961e-18
25	26	1.653870e-07
25	42	1.850396e-12
25	-144	5.144015e-12
25	229	1.806484e-12
-26	28	9.988796e-01
26	27	1.000000e+00
26	-27	5.561294e-13
26	120	5.282906e-17
27	28	3.893543e-04
28	29	1.000000e+00
28	-170	2.474617e-21
29	30	1.000000e+00
30	38	2.400214e-14
30	209	4.726282e-11
30	-291	4.112772e-16
31	32	9.995379e-01
31	-32	1.498039e-14
31	-35	5.336058e-08
-31	-33	9.987332e-01
32	33	4.012280e-07
32	-37	9.987332e-01
-32	-37	1.498039e-14
-33	38	9.987331e-01
-33	-80	9.878637e-18
-33	-88	1.604424e-17
33	34	3.345677e-04
33	-251	5.342888e-16
33	-270	2.624174e-12
-34	36	7.366629e-05
-34	-36	5.145045e-15
-34	300	1.469550e-05
34	35	1.000000e+00
35	36	9.995381e-01
36	37	1.000000e+00
37	38	4.012279e-07
38	39	1.000000e+00
39	40	1.000000e+00
39	240	5.002708e-16
-39	-90	5.024690e-18
40	41	1.000000e+00
42	-43	3.600444e-17
42	43	9.002981e-07
42	-44	9.976916e-01
-42	-43	3.032175e-16
-42	-56	2.227552e-16
-43	45	9.988796e-01
43	44	9.999998e-01
43	45	3.839283e-11
44	45	2.163543e-07
45	46	9.999997e-01
45	-55	6.905816e-14
46	47	1.000000e+00
-46	56	6.907018e-14
47	48	9.998521e-01
47	49	1.144673e-05
47	-55	7.389766e-12
48	49	3.176696e-01
48	-52	5.068075e-04
49	50	1.000000e+00
-49	53	4.140968e-04
-49	56	9.143077e-09
50	51	1.000000e+00
50	124	6.171059e-18
51	52	1.000000e+00
-51	56	1.110262e-20
52	53	9.955975e-01
52	-53	1.351249e-10
-52	-54	1.535022e-21
-53	54	1.351249e-10
53	54	9.999997e-01
-54	122	1.604805e-17
54	55	1.000000e+00
55	56	9.999988e-01
56	57	1.000000e+00
57	58	1.000000e+00
58	59	1.000000e+00
58	138	9.827816e-16
-59	-138	6.551767e-13
59	60	1.000000e+00
-61	63	2.412761e-16
-61	-208	3.080451e-11
61	62	1.000000e+00
62	63	1.000000e+00
63	64	9.999997e-01
63	-70	2.483291e-14
64	65	1.000000e+00
-64	71	2.483291e-14
65	66	1.000000e+00
-66	-135	2.351063e-17
66	67	1.000000e+00
67	68	1.000000e+00
68	69	1.000000e+00
69	70	1.000000e+00
69	-279	6.227707e-16
70	71	9.999997e-01
70	127	3.991512e-21
-70	134	6.170154e-18
71	-72	9.999997e-01
71	72	2.483291e-14
71	73	1.037912e-20
-71	-127	3.991512e-21
-72	73	9.999997e-01
72	73	2.483291e-14
73	74	9.999992e-01
73	-150	3.418792e-20
73	229	3.606158e-15
73	238	4.191490e-08
74	278	1.692811e-10
-74	-238	8.122032e-11
-74	248	1.735844e-16
75	76	1.000000e+00
-75	129	3.734840e-14
76	77	1.000000e+00
77	78	9.999998e-01
77	81	2.483292e-14
78	-79	3.934731e-21
78	79	1.000000e+00
79	80	1.000000e+00
80	81	9.999998e-01
-81	-133	8.856535e-16
81	82	1.000000e+00
82	83	1.000000e+00
83	84	1.000000e+00
83	-84	4.351379e-16
-85	-237	1.508243e-09
-85	300	4.062954e-09
85	-86	6.483865e-11
85	86	9.990379e-01
85	-87	1.160292e-11
85	108	4.208808e-14
85	-251	4.345948e-17
-86	87	6.486009e-11
-86	108	2.377098e-11
-86	-229	1.042587e-17
86	87	9.999997e-01
86	-233	3.991512e-21
87	88	4.013265e-07
87	108	9.987299e-01
-88	-107	9.987336e-01
88	89	9.999997e-01
88	-89	2.483313e-14
89	90	9.999997e-01
89	-93	5.962037e-15
-89	90	2.483305e-14
90	-91	2.686479e-01
90	91	2.320197e-01
90	92	1.657288e-14
90	-92	1.219936e-14
-90	94	6.266828e-16
-90	-157	1.290559e-14
91	92	2.320259e-01
-91	92	2.686476e-01
92	93	9.997688e-01
92	94	1.887208e-07
92	100	1.204656e-11
93	94	9.990698e-01
94	95	9.998958e-01
94	97	6.026768e-09
94	98	5.066649e-13
-94	-236	4.496682e-14
-94	-237	6.064747e-07
95	96	9.999093e-01
95	98	1.021983e-16
95	99	8.933204e-12
-95	-98	1.684094e-11
-95	-280	1.930210e-12
96	97	9.999194e-01
-96	-108	1.778889e-08
97	98	1.000000e+00
98	99	9.916842e-01
98	100	1.340024e-03
98	102	5.963357e-10
98	-103	2.366780e-07
98	245	3.345495e-13
-98	104	1.804446e-17
-98	-190	1.065717e-15
-98	-237	8.075954e-13
99	100	3.226486e-04
99	-101	9.989709e-01
-99	102	1.402042e-06
-100	-102	3.680730e-05
-100	103	1.298714e-05
-100	-245	1.290204e-14
100	101	9.999998e-01
100	103	6.485018e-11
101	-102	4.191006e-14
101	102	1.528603e-07
101	-190	1.100043e-12
102	103	9.986438e-01
102	-103	1.262239e-05
102	-237	2.466686e-10
-102	103	5.092250e-12
-102	104	5.160827e-01
103	104	4.684798e-01
104	105	9.001054e-07
104	-108	9.966019e-01
-105	109	9.987336e-01
105	106	1.000000e+00
106	107	1.000000e+00
107	108	4.030350e-07
108	109	1.114276e-06
109	110	9.997688e-01
109	111	5.336058e-08
109	115	3.726863e-18
110	111	9.997690e-01
-110	-113	3.727707e-18
111	112	1.000000e+00
112	113	1.000000e+00
113	114	1.000000e+00
113	-299	6.622338e-18
114	115	1.000000e+00
115	145	3.878515e-10
115	-218	1.804342e-16
116	117	1.000000e+00
-116	220	1.356309e-12
-116	-222	5.677351e-14
117	118	1.000000e+00
117	119	1.535029e-21
117	-301	9.171800e-18
117	301	1.535025e-21
118	119	1.000000e+00
-118	119	1.535028e-21
120	121	1.000000e+00
-120	208	7.766149e-17
-120	-208	1.138033e-11
121	122	1.818740e-08
121	-122	2.025645e-10
121	-123	9.998769e-01
121	-128	6.773415e-16
122	123	9.999970e-01
-122	124	9.991169e-01
-123	124	8.728112e-11
123	124	2.473418e-10
124	125	1.000000e+00
125	126	1.000000e+00
126	127	1.000000e+00
127	128	1.000000e+00
128	129	9.999999e-01
128	-270	4.202917e-12
129	130	1.000000e+00
129	-230	4.010124e-18
-129	131	1.355478e-19
-129	-294	1.059391e-18
130	131	1.000000e+00
131	132	1.000000e+00
132	133	1.000000e+00
133	182	4.729501e-11
-134	143	9.988795e-01
134	135	1.000000e+00
135	136	9.995878e-01
135	137	2.121679e-09
136	137	9.999948e-01
-137	140	5.510795e-17
137	138	1.693898e-07
137	-139	5.023264e-11
137	139	9.987586e-01
138	139	1.133453e-04
138	143	6.710206e-05
-138	-142	9.991519e-01
139	140	9.999995e-01
-139	140	5.044288e-11
140	141	9.999988e-01
140	244	4.617329e-17
141	142	1.000000e+00
142	143	1.002837e-07
143	144	1.000000e+00
144	-277	3.390910e-13
144	290	3.150303e-06
145	146	1.000000e+00
145	-273	1.535022e-21
-145	147	8.660274e-17
146	-147	2.392563e-19
146	147	1.000000e+00
147	148	9.999999e-01
-148	-156	4.070507e-19
-148	-158	1.332894e-16
-148	159	1.507215e-16
-148	-239	4.303330e-12
-148	290	3.890739e-11
148	149	9.997592e-01
148	-151	6.626877e-12
148	-152	8.215091e-07
149	150	9.999993e-01
149	153	8.332088e-08
149	-157	9.137678e-09
-149	150	4.550840e-12
-149	-157	1.144056e-05
-150	156	6.836899e-21
-150	-157	2.209946e-14
150	151	1.000000e+00
151	152	9.999999e-01
152	153	9.218708e-02
152	-157	1.441665e-01
153	154	2.810599e-04
153	158	9.987332e-01
153	-158	1.498037e-14
-153	154	9.259964e-02
-153	159	6.895739e-05
-154	158	1.737344e-11
-154	-158	6.188483e-05
154	155	1.000000e+00
155	156	1.000000e+00
155	-156	1.535036e-21
156	157	1.000000e+00
-157	-227	6.380537e-18
-157	-248	3.727451e-18
157	158	3.226487e-04
158	159	9.995378e-01
159	160	1.000000e+00
-160	-237	1.216583e-13
160	161	1.000000e+00
161	162	1.782057e-10
162	163	1.000000e+00
-162	176	5.598631e-18
-162	-176	9.311444e-13
163	164	4.012272e-07
163	-176	9.987334e-01
-164	177	9.987336e-01
164	165	1.000000e+00
165	166	6.334253e-04
165	-167	4.656818e-09
165	167	4.530873e-11
165	168	9.989707e-01
166	167	9.997123e-01
167	168	1.919959e-04
167	169	7.646244e-08
168	169	9.999998e-01
-168	169	1.604805e-17
169	170	9.999998e-01
169	173	2.483290e-14
170	171	1.000000e+00
171	172	1.000000e+00
172	173	9.999998e-01
173	174	1.000000e+00
174	175	1.000000e+00
175	176	1.000000e+00
176	177	4.012273e-07
177	178	1.000000e+00
178	179	1.000000e+00
179	180	1.000000e+00
180	-181	8.604019e-15
180	181	1.000000e+00
-182	290	9.840072e-08
182	183	9.999997e-01
182	-188	2.500437e-14
-183	189	2.500437e-14
183	184	1.000000e+00
184	185	9.997324e-01
184	186	7.153518e-08
184	190	4.010124e-18
185	186	9.997323e-01
-186	-291	5.181803e-18
-186	-299	1.319936e-12
186	187	1.000000e+00
187	188	1.000000e+00
188	189	9.999997e-01
189	190	1.000000e+00
190	-292	6.427587e-18
-191	204	1.779320e-16
-191	-210	2.553487e-16
-191	-268	1.528437e-09
-191	-289	3.831299e-08
191	192	1.000000e+00
192	193	9.999998e-01
192	203	2.483290e-14
193	194	1.000000e+00
194	195	1.000000e+00
195	196	1.000000e+00
196	197	1.000000e+00
197	198	1.000000e+00
198	199	1.000000e+00
199	200	1.000000e+00
200	201	1.000000e+00
201	202	1.000000e+00
202	203	9.999998e-01
203	204	1.000000e+00
204	205	1.000000e+00
205	206	1.000000e+00
206	207	1.000000e+00
207	-208	2.249383e-16
207	208	1.000000e+00
-209	225	1.579619e-13
-209	-228	5.528611e-13
209	210	1.000000e+00
210	211	1.000000e+00
211	212	1.000000e+00
212	213	1.000000e+00
213	214	1.000000e+00
-213	214	1.535022e-21
214	215	1.000000e+00
215	216	1.000000e+00
216	217	9.997690e-01
216	218	5.336056e-08
217	218	9.997690e-01
218	219	1.000000e+00
-219	-244	2.261990e-16
220	221	9.999535e-01
220	-222	3.192791e-08
-221	-224	1.871098e-15
221	222	1.000000e+00
222	-223	3.357247e-10
222	223	9.981795e-01
222	-224	9.434708e-14
-222	224	1.272693e-20
-223	224	9.445862e-11
-223	-224	6.517678e-17
-223	225	2.218284e-10
223	224	9.999984e-01
223	-225	8.071762e-20
223	226	8.073043e-20
223	-228	4.765926e-11
223	-271	3.304716e-15
-224	-228	3.325207e-17
224	225	9.999993e-01
224	226	3.747570e-20
225	-226	4.445974e-16
225	226	9.999999e-01
225	-227	4.155151e-14
-225	-227	2.019333e-18
226	227	9.999999e-01
-226	227	5.552287e-16
227	228	9.999985e-01
-227	228	3.182771e-17
229	230	1.000000e+00
229	231	4.010133e-18
-229	230	1.128928e-16
-229	234	5.035759e-18
-229	-271	1.228979e-11
-229	-294	4.249570e-16
230	231	9.994668e-01
230	-231	7.153525e-08
-230	-234	9.085664e-18
231	232	9.994670e-01
