chr1	87771	643177	+	1
chr1	670806	13189569	+	2
chr1	13495558	110211741	+	3
chr1	110211741	120697146	+	4
chr1	144916462	145289067	+	5
chr1	145375671	145813823	+	6
chr1	146604978	147389637	+	7
chr1	149692626	206191089	+	8
chr1	206482221	249237548	+	9
chr10	70926	26871656	+	145
chr10	26927921	29964540	+	146
chr10	30043940	39030669	+	147
chr10	42669500	46308329	+	148
chr10	46922782	48121722	+	149
chr10	48375368	48869154	+	150
chr10	49302014	51059148	+	151
chr10	51270939	51730859	+	152
chr10	52017187	52415316	+	153
chr10	52415316	67996333	+	154
chr10	68040148	75426529	+	155
chr10	75489814	81260743	+	156
chr10	82018439	88989501	+	157
chr10	89132947	90538595	+	158
chr10	90538595	120611201	+	159
chr10	120656289	132590785	+	160
chr10	132674366	135489936	+	161
chr11	102548	2062712	+	162
chr11	2062712	3402925	+	163
chr11	3582712	40494753	+	164
chr11	40520867	48751611	+	165
chr11	48751611	49420274	+	166
chr11	49946694	50712923	+	167
chr11	54920416	57231639	+	168
chr11	57231694	57712001	+	169
chr11	57712001	58188947	+	170
chr11	58190518	58810465	+	171
chr11	58829950	59233903	+	172
chr11	59236143	59838298	+	173
chr11	60109775	66090248	+	174
chr11	66160715	67486520	+	175
chr11	67761994	71303597	+	176
chr11	71619770	82125415	+	177
chr11	82195927	83141598	+	178
chr11	83227568	99146288	+	179
chr11	99148119	102286934	+	180
chr11	102360661	134945234	+	181
chr12	148390	21049322	+	182
chr12	21049322	22246235	+	183
chr12	22248480	34321371	+	184
chr12	34431652	34783423	+	185
chr12	38611508	55613101	+	186
chr12	55722433	64324258	+	187
chr12	64326299	68381503	+	188
chr12	68381503	103206951	+	189
chr12	103206951	133818200	+	190
chr13	19167973	31198493	+	191
chr13	31256908	39530733	+	192
chr13	39530733	41220349	+	193
chr13	41270787	41634806	+	194
chr13	41636506	42112510	+	195
chr13	42115069	42600567	+	196
chr13	42615616	43115435	+	197
chr13	43116930	44767561	+	198
chr13	44768444	45570202	+	199
chr13	45571988	45951965	+	200
chr13	46015924	46546521	+	201
chr13	46547894	47035348	+	202
chr13	47038188	61664753	+	203
chr13	61726846	82443248	+	204
chr13	82488865	86241069	+	205
chr13	86348912	112353994	+	206
chr13	112503994	114477564	+	207
chr13	114739949	115109878	+	208
chr14	19828362	23110527	+	209
chr14	23147061	25212550	+	210
chr14	25273909	41147500	+	211
chr14	41166280	42419406	+	212
chr14	42471575	49800780	+	213
